pnl,user,baseAssetAmount,quoteAssetAmountAfter,quoteEntryAmount,settlePrice,txSig,slot,datetime,marketIndex,explanation,programId
95.979709,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,92.0,-230.168636,-235.492,2.501833,3XmAwGF6wtMSgcML7UarH3JEpktMKQTLD7y3BzNTDSZznEmdEtBPwqf9ZmJbqNNFXaxN77ghX9w4NaJvrnih2zux,242001558,1/15/2024  11:13:36 AM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-14.396566,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,12.0,-164.4504,-178.314,13.7042,43LHJSZJjHmn9vinw35gxnG2zABd6r1uHCeNaRJHfeJT8x5SDAUWcNMW3UaC6UqbM9wtjz7KUyBxeHC8Q2XoErWb,242054114,1/15/2024  5:35:13 PM,4,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
-36.982008,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-578.757026,-673.174235,94.878201,5JWnmiGvUdC6BANBRyoiiTNg1NN5P98fET4kCKnoenkU5XTZobcZ6Mhvcn8iEtGR2uP2wVPEDfHG393G65D4igNy,242059082,1/15/2024  6:11:46 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.078489,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-578.678537,-673.174235,94.865334,57imEJCDf9fd5N68KnJqq88fx6EK11qYcHBMixD8eTXd6crGygbVwtBaF1LFNZi7mzWysT267SZoAneCh3rZ6RHd,242059110,1/15/2024  6:11:58 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-11.96907,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,92.0,-218.089312,-235.492,2.370536,4FUo1z4AEC1XrhUiK9p5Tm9ZXSZhiD4bcTYcYnjWTr5EFGMYb25E2sg5jE7AXkSNNDNzu1qWKMtvgmEPFy5yB4vC,242075963,1/15/2024  8:14:30 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-12.9485,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,600.0,-197.124,-210.100103,0.32854,fbhGHiqDnNK4rHD7pU6UMxdKcNQ1gPH3xz1Pm8atjVX5UPkt9Jgs85fhfmGDyRoqv6Xv94baFDKXRUtxyoUXabK,242107847,1/16/2024  12:12:46 AM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
14.783112,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-593.552454,-673.174235,97.303681,5ddSNGevTA1CC56ykp6KbB2Y14w6WYsM4QpiK8ntxZsWhenENJ7fJf96uyxJSooUmpB846HAxkoSZqYJB14RHUwR,242131051,1/16/2024  3:03:51 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.018721,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-593.533733,-673.174235,97.300612,T3fsFzJDtUtG4y1XvcHzwsSke3W2PhDHWGaxLXAwJ4fZR1VRLQvkLvZSVUXGynkDCRzU8e3f2jRcY8UiBNrSMPi,242131057,1/16/2024  3:03:53 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
17.38289,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,106.0,-267.692,-267.692,2.567773,4Ldj4sBT94WtX1ncXk4ZAtnwpTWmwoSh7dikHFEHVcXhXV6zSnAZQDwHCjVJmPmwCKkgVNMLxachWCFbPv4pFVyf,242186074,1/16/2024  9:47:23 AM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-11.623189,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,297.0,-229.29885,-240.6672,0.77205,56g9ciB4VmaDoxTMwJmvmq2QPwqv5wgc37RN7acKoBbw35XqvTPou5wxRG8U7MNZAFLmr8CFVDfnb5FTCiPeyFsh,242211924,1/16/2024  12:52:49 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.179982,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,297.0,-229.118868,-240.6672,0.771444,3tDxpv7SMFn2Zs2EgBo9UqjwmyCbXmsg8Fmt793HWLBTYVmekYX6fS36JwxzAW2HTwgmkmkMghkkb8daRJJaurEa,242211959,1/16/2024  12:53:03 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
11.842716,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,106.0,-279.620898,-267.692,2.637933,SawpEj9WTvyEmuEwwy7Gp7hsSGm4V2gQJmatxNAiV6S8HiMMKEtQ4qfLfKYuFRYK7uGy3t23U54oL8tf8xnrv9k,242240161,1/16/2024  4:15:46 PM,20,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
16.321083,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-610.060963,-673.174235,100.009994,HqVqzLN1faj42Zgx63XV3GxHm1hcpctm81F4db7X5f1ynETCWyPfz6JFgvNYLkcWoG6y9XsRTpu7UhrTaq63aM2,242281442,1/16/2024  9:11:55 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.20862,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-609.852343,-673.174235,99.975794,xRwAbPLBSTevf4rDoTD38kVGDZ9G4e9CL9b3od9hfSVEeijC9xFhbztSMzi3MyNU6ZjhHAv6rrcdoeLLKt68YLF,242281485,1/16/2024  9:12:14 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
20.656305,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,600.0,-218.3748,-210.100103,0.363958,5RKdhFy4dZR3VYbtdydtTqLynHS2HvNxCwiM4UTx1htWSM5xjYU83MXDSs7BL36fygQUVWk2rJp3XCmFkknjpEJ5,242312414,1/17/2024  12:54:35 AM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-16.481771,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-593.410171,-673.174235,97.280356,3BGMCZ5AQxrttz4sJWPfRMmtxrzLgJD5cLLy65t6GMa6xKDnEhxmziYfTPSkwtb6GBG3S6FjWqWnezxoezN5PhXF,242326945,1/17/2024  2:38:52 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
8.866491,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,297.0,-238.362696,-240.6672,0.802568,SBeNSC8VMSpyxutMvCFD4L1rxGQEWEqgXREK5nPpdoip29uGzxWqqZ574rTAWUsVmekMTYTxXR623uBRTKkUuPD,242337931,1/17/2024  3:59:10 AM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.054054,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,297.0,-238.308642,-240.6672,0.802386,2JTTG7x3VzWTrf1ajxyonwWJVgUkpEarqynhFMBREdnNhv1g8rBgUN7PLG7b3JVmeWgpHRXk2DK1U8YpUiiqom2K,242337940,1/17/2024  3:59:15 AM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
11.478561,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-604.904121,-673.174235,99.16461,5sCeDdJkk16DGpTHoHQtPr8frjGAjx5q8t66jxcWUKV9gDhVsrKnwoEzPTJjg397YmcFd8phaWiLQ9RNmBTtCeUM,242340864,1/17/2024  4:20:11 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.129131,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-604.77499,-673.174235,99.143441,3PBTmTAiaZXLQZkj2YegyKEQCotHhAUxoH5sCuyAeCUf9kYPChsVqyeTsy8PvYxyNgqhquefTQMV26HfZFkfR78V,242340872,1/17/2024  4:20:15 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
14.326807,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-619.101797,-673.174235,101.492098,4s6serKTyP1pPtz6dRwuPPCSrnzSjyKzv9QCMXv9SfWEp5oEoQ3VE3tx6xS12DKC3bPr6RP7hGqsdvaGinBArP8X,242344725,1/17/2024  4:47:43 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-16.512684,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-602.648926,-673.174235,98.794906,2VgKUfJwzQEb9FfvFMPQFPetMMDfp6iBV1L3rhouw5Caa5n7WefkeZF6xXMmDS7DJZHXSXPkj3LeHTwJspSRos5F,242404125,1/17/2024  11:47:23 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.007966,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-602.64096,-673.174235,98.7936,2G5JScmK2auqNGPX7duboFCXpTBr8kR3oexBSD5Kqq5AbSdWPXDm6aJaBb2LtxWpnEvJotP2vW9hxpjgWAhPo8Wr,242404125,1/17/2024  11:47:23 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
16.875059,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,297.0,-255.442572,-240.6672,0.860076,391p2uBjvWoJR4sJZJvkGKCuHZ5wUQhg3BhhDxZ3ssrEpBKoi1Eo7252k6fbpyDNm3bJ38FsooLJjf1UGsW6pE2k,242419093,1/17/2024  1:32:05 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-12.087578,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,240.0,-195.216,-206.574891,0.8134,5HHdgwuqvhN8ejQo4LvZ18VR1dxigbQeDmn5Cjq9rV7avsDdesL3ZAuSmbCMmG3biNaAxPTEGuWNVf92xnnrPaqe,242421063,1/17/2024  1:45:57 PM,5,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.10128,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,240.0,-195.11472,-206.574891,0.812978,3Rb2sjn8zeDLjq9YxJXirTjvS9GhdzNCdNjTnbpFAd2YUK5REYh7j5ZVh4dnQ9XEz8sBa4TLJciP2WhGXceGcRe1,242421064,1/17/2024  1:45:58 PM,5,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
9.68987,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-612.365122,-673.174235,100.387725,cDK4TVZi3S72mpLefkbBbjyy7rMrQumV4ip1eRpyz4cygoCpph7Wd3QE34PWf2XZfMjAcPF237oCxcAWdcfnv8q,242425615,1/17/2024  2:18:03 PM,0,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
-9.92848,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,106.0,-272.114084,-267.692,2.567114,eoAhZiwyJmPcRQYtLrk9U1teecP2zBPbjdPpctJnucAz8MLck6y74zxQNS2oomLnsp5RDp4gwtS8FE4sWSAdfaY,242452039,1/17/2024  5:22:21 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.040916,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,106.0,-272.155,-267.692,2.5675,AkBDe8moBQUH9wGHDqa4qWc1oviBD3BCJiRUnQZCTomUSSwns5p58ZD9hophfPdbRgLTBbmXvb7D3SnxYUgJJGC,242452051,1/17/2024  5:22:26 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-17.80312,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,297.0,-237.714642,-240.6672,0.800386,5hkhL1Go1sZ1fBPqG4cCaRnEwoLXfHxLK9vtQc9YpLdfQKTK4PyQZtubSZ4sQ5X9RvS8J53Vo4L9ZWZDL98x3XYh,242470311,1/17/2024  7:29:25 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-10.893694,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,14.0,-180.88,-204.314,12.92,2odqPXsF5nsnvxCqZimsHDzSgY4zQUq2FkuWKbFmmHkfjAo1CqxsZxvmoWhy5kQUffZRYCx72udQgmcVripD3v9,242478390,1/17/2024  8:25:38 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.2534,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,14.0,-180.6266,-204.314,12.9019,5EeZijU4sUP8oSihKEbTH2dDeNhvPJiWZLNSj4Nk2zkrJSQkZz7qT5xF9TiZTRiLjZ527yuScLmgKCh5Zz5FMap1,242478452,1/17/2024  8:26:03 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-12.093522,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,106.0,-260.252896,-267.692,2.455216,2e2EMvpbVAVqwwJa3rJ9CWoxdBwM54LS7aPevkQn4GgboCXFTWK4Q56FLfrw6MXaV5SLEcomUoSNkJJLiFRv91Bs,242505163,1/17/2024  11:33:38 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.027242,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,106.0,-260.225654,-267.692,2.454959,3wttr8Dj1F4w7TEbxT5qpWUSVrPSQHF26uVLkNFJ7WxX8do44x4DKgEx9wjA2hDVcVYvM8VtAtwYQivjdnht6gQU,242505186,1/17/2024  11:33:47 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-10.988942,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-601.488365,-673.174235,98.60465,5ddCQybqbgtt7Yfohb1oGqNtMxnSm9kAxniQxXPkMu7qTgMFS2Uv9yJ4Mp84p25riyjQXt5WqCEK897Ern2uv1hC,242558351,1/18/2024  5:47:00 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-7.80482,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,600.0,-211.3242,-210.100103,0.352207,47HqYLSmfaQQRq3HAWkgG17qTFD1LXNQxJpS255ZbbNUNxq9qRZXAmvgnMuFeMkFfhHYwWjrNeeeNmx6vKpQXuFH,242576201,1/18/2024  7:52:20 AM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.192,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,600.0,-211.5162,-210.100103,0.352527,3jJx4Lp5M8geJGY37neERZykFECVLi4TiFZHhm1gaD1kWZt4uc8XwWK2jHUpMcy56oV96ogUv5yBtFHvSXsQjMXj,242576233,1/18/2024  7:52:33 AM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-10.227528,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,106.0,-250.198584,-267.692,2.360364,2JfApdanNxSBnvG9JG9aL8dSiFt7mhdtKmH9aXCv9NgtPBNhGCXyVR1dctMSaDmV2et1taBKRTrCvDWW2Vj5h4nk,242587805,1/18/2024  9:13:10 AM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.082786,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,106.0,-250.28137,-267.692,2.361145,2S4FG6ren3LmV9UAJXNxPTscu4B2BNWEEgohsdsj1igYrEgZH59ZWwf1WtofKb7EdnuPnguU2cwQMgXSjVUzvjsM,242587806,1/18/2024  9:13:10 AM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-18.423259,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-583.106789,-673.174235,95.591277,3ndb4yfuqJxmNE94ydxwFSDMFsm9hrSgqsqWBi681JsnUgyxngubDAPvFKJjTA3c4YGiv7hzZKw9f9dFBKuUJKEx,242602937,1/18/2024  10:57:35 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-13.732449,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,600.0,-197.8614,-210.100103,0.329769,39RMEr3YHPNXDLYi6Ea3mLUpNxApMqjc6dWgdVFHyV4gnvpxH6c2uSuL6efdBvht2nX8US79vUVTkcRwaSjth7Wi,242618679,1/18/2024  12:45:59 PM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.2586,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,600.0,-197.6028,-210.100103,0.329338,21YSjJBNyWN7AN8sanDvE4WyQuPZcG3cCM2KPRddxXumqwLgVNJebZRgbbWjj76dzKpN1ZCcsrR3QeXNHeD1W8Sa,242618711,1/18/2024  12:46:12 PM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-17.478572,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,120.0,-263.6358,-298.492,2.196965,3A5xsy5V7uQhJKgM8hkHSS3f69Wxo6JipDxNA3DUyx8CWdsAaSuqqZUN2PMYAcksUMdEkXwWPYweGTXMu3kRAXLx,242624426,1/18/2024  1:25:23 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-11.078707,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,14.0,-169.645,-204.314,12.1175,3a5WBfE8t6ywqwZYsUYU6NpdhrC61adTkYTyXqWJrL9CvWq7F3wvWpBYSuV1fW7uVgunzLThxmJQkAW8dZVVjHqR,242626106,1/18/2024  1:36:51 PM,4,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
-10.942813,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-572.206754,-673.174235,93.804386,2CpanZXhRd8uYS5YDtV2qLQ6dgcnTGU961FquDBf15vXbx83yuvphrfuYhqdQN7UYKLF2syeCUfmoXB7E48H6Wj8,242641137,1/18/2024  3:19:18 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.207668,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-571.999086,-673.174235,93.770342,5PKgGhzfxhNgawttPrYHmv7s1ajXrKhryEtwzeLJ8AZiWANwfWBnm3NbPzmpyewuM2JDUHJESH4759WCmeD25QBQ,242641162,1/18/2024  3:19:28 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-23.889083,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,347.0,-251.72421,-278.154273,0.72543,3333TCYQij7F1BoewndTiL18ASLf2Vzf14oXgED1GwwjAy6vTN9ET9baARpMrrewfiqTW1aoJCVMm7Nf7GYjJjMr,242667681,1/18/2024  6:22:16 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.244982,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,347.0,-251.479228,-278.154273,0.724724,5JPGDqk18ZB9pB4DTrxGV4ox2GUsP9mV8U5NZmP1H78WAZ4LJrn73dyStX6TXeM1yvwi79bP1CopSfW7NXeWBkBs,242667734,1/18/2024  6:22:36 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-13.275006,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,134.0,-279.8523,-327.892,2.08845,5yNwSvmU5bS5agbK2rYdjD33g2WpDsw3p1J9VmusAjPkvWV9n4DsxYEFzP7sKSEGFuXgTNNhPGig8V6vELopezdW,242697216,1/18/2024  9:46:37 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.126764,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,134.0,-279.725536,-327.892,2.087504,5cNzMuwnAbU4swg6fBXbFM3wX3GnAGEKA5SkLX7Tz31GiwHQwvARKDHVsBokY4ERCGNgDquYtvUX3KzGyKLFGCyr,242697255,1/18/2024  9:46:52 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-7.281542,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,320.0,-251.58784,-269.574891,0.786212,3tjVztmVEEUDKLg8Bus81inhUvHo55Jk1TYLA1j7ogurSj9EhEBo7bTCbZbX85LTmAQSAaMPFZSZi42FZHUqC6Wd,242724635,1/19/2024  12:56:58 AM,5,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-26.929751,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,397.0,-259.740426,-313.154273,0.654258,4VehdSMjfpSTxkHnZ2qtandKmHMsJaStmFBUXwaKW7k2kKezpRLUH8Eh4mTFm6JivRDTLHqPBHkZgPUWZFfaj7ZM,242809014,1/19/2024  10:44:14 AM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-39.793818,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-532.408,-673.174235,87.28,5uNxowjtg6JPN1QPfjmVR1Lbg5yCGno1iZFuHFCKcnSLqoQNt9kYcGooNspaC8c49aGBzKWziwuGxTNzFQTnPSw9,242809098,1/19/2024  10:44:48 AM,0,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
-16.895844,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,16.0,-176.8,-228.314,11.05,42L2oNuW5YeeDqvyiLfRuAUgDhrGnX5iRA63h2RpfHnTfzAWZvrc4gxLCDnExSK1edkSZqJpp8VsA5bTMjUutdwe,242809513,1/19/2024  10:47:38 AM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-12.573008,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,370.0,-277.21695,-307.574891,0.749235,64g2hyyTTDGWCfuMCqgBsHFN8pBRwSQutoNmfvyxZoEvuj67c3Ti89Q2Ju7wtSFJxvULXhNUvZQMQXdPvEXyCo94,242809565,1/19/2024  10:47:59 AM,5,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-13.021874,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,700.0,-215.558,-241.100103,0.30794,4mEhgPev88cJRPtXcGjU3taqsLpRigZ9GSdV7kbSaJ9yipcit1KtMLNE22oJRMJHtzRZqKe2qNUhPiC8TteVhqG6,242809585,1/19/2024  10:48:07 AM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-5.980235,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,134.0,-274.025176,-327.892,2.044964,49VDRYJbW2KsLAmQSZLb1mAdPz8JB1JC6gxM8cMgy77DahdTgD12wwviCA2z2f24U8d24jvyMSWWYM3fYXmuJRw4,242809651,1/19/2024  10:48:33 AM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
31.744163,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-564.165136,-673.174235,92.486088,5B8La2wiFELLBJ6zQVTi8zBcSqbQt1fqrPAFr9Kg6fW2rnEmZTVYhy9GUbvtFJQkgqiuc5BnSgbTXS6JNFo33WWk,242825703,1/19/2024  12:38:46 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.269296,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,6.1,-563.89584,-673.174235,92.441941,3Lno3JGqyq3JLn3Vu6tr94fr2P5ebJXYrDVJLsZXDeNyNuVZeoEoW8jXhndnmXS7xvQDTxCVJZwP267WkyHfbsDS,242825713,1/19/2024  12:38:50 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
26.13549,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,700.0,-241.661,-241.100103,0.34523,2nrLG4CpR9kKDoKNsjt99eUiR7djYeA7UhRbCpSYCSPTbBjaMdrzNGJM8VVV95db93ai7v6s1oPGAZy4xDFB8B8P,242873305,1/19/2024  6:08:45 PM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
13.258015,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,397.0,-273.03675,-313.154273,0.68775,4RFrzvZ2F3piR1hbs3nhr149LdcWtd5pPmrDPhz1dh6QRc8yCpKRytv6xWHYn3t112kLRfwKeFua751UyZbZHmYL,242878006,1/19/2024  6:41:40 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
23.415511,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,134.0,-297.434976,-327.892,2.219664,2FQEwyfCLW37K3pZFbXwFMW2thtcZm52Gr8TdVK6vy23gXGawT31yQSyh1ac6ZKKdWXEieWXZKzZZkQWq3Thq9YY,242879027,1/19/2024  6:48:52 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
11.379889,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,16.0,-188.2272,-228.314,11.7642,b4WUhADD6WzcvmrhJBshjjjzMfEr7JewFuD8pn1U7uUTfGqgSg1VXQ7yvr9EUo2Sm19E7BVsbSudNJuUZwDJjR4,242879588,1/19/2024  6:52:43 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.144,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,16.0,-188.0832,-228.314,11.7552,4SywNQ6W6cHE3CCY9TnJN3GcyU9pXSTu2KsSpRGG6FLjBhe4KVcaFhaRLuRsKfFXXbeEm73USECTxb1M1JX26oSB,242879644,1/19/2024  6:53:07 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
