Pubkey,Signature,Event Type,Log Data
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,2ALv7oXXyweCnoApjCKccMGe6w6KoR3791HnfucqfnQ21vjjSwsFuWhpzp26HHPitEujBj4kksymhPauoGA1T1jQ,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715681922, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    4syGe3Mu1osZorc4QAz4UgkJXdK1H4omAgKC6DL5EaGn,
), filler_reward=0, fill_record_id=6285565, base_asset_amount_filled=68500000000, quote_asset_amount_filled=9971476500, taker_fee=1745009, maker_fee=-249286, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    4syGe3Mu1osZorc4QAz4UgkJXdK1H4omAgKC6DL5EaGn,
), taker_order_id=3856, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=100000000000, taker_order_cumulative_base_asset_amount_filled=68500000000, taker_order_cumulative_quote_asset_amount_filled=9971476500, maker=Pubkey(
    E6vCUxgcNfRLSu1wPHwqiN419LB22GAujb97tZDa91mh,
), maker_order_id=11585993, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=68500000000, maker_order_cumulative_base_asset_amount_filled=68500000000, maker_order_cumulative_quote_asset_amount_filled=9971476500, oracle_price=145445025))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,2ALv7oXXyweCnoApjCKccMGe6w6KoR3791HnfucqfnQ21vjjSwsFuWhpzp26HHPitEujBj4kksymhPauoGA1T1jQ,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715681922, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    4syGe3Mu1osZorc4QAz4UgkJXdK1H4omAgKC6DL5EaGn,
), filler_reward=0, fill_record_id=6285566, base_asset_amount_filled=31500000000, quote_asset_amount_filled=4585418554, taker_fee=802449, maker_fee=-114635, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    4syGe3Mu1osZorc4QAz4UgkJXdK1H4omAgKC6DL5EaGn,
), taker_order_id=3856, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=100000000000, taker_order_cumulative_base_asset_amount_filled=100000000000, taker_order_cumulative_quote_asset_amount_filled=14556895054, maker=Pubkey(
    C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,
), maker_order_id=278017631, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=201600000000, maker_order_cumulative_base_asset_amount_filled=31500000000, maker_order_cumulative_quote_asset_amount_filled=4585418554, oracle_price=145445025))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,3rdjfpws6BiSprWjyyng47sQiYMv8MqwV8inSeTuE4zyMMKeHwc3Gjgfcbjxu5iq3n8qYjChspyhzBfUbDqFHqq3,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715681755, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithAMM(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    HbCfJA7mdqZRXSXHMQpVsztBgfKygFFeQqeazJKmUME8,
), filler_reward=8247, fill_record_id=6285555, base_asset_amount_filled=6700000000, quote_asset_amount_filled=976825830, taker_fee=0, maker_fee=-24420, referrer_reward=None, quote_asset_amount_surplus=106895, spot_fulfillment_method_fee=None, taker=None, taker_order_id=None, taker_order_direction=None, taker_order_base_asset_amount=None, taker_order_cumulative_base_asset_amount_filled=None, taker_order_cumulative_quote_asset_amount_filled=None, maker=Pubkey(
    AY9Z97NqbkX3uoYsy3eAy21WgLeckpzboKwJ3135DQNT,
), maker_order_id=3693332, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=6700000000, maker_order_cumulative_base_asset_amount_filled=6700000000, maker_order_cumulative_quote_asset_amount_filled=976825830, oracle_price=145655001))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,61u9egMUT9UzQEweg3mHxz5x6G17WGL9zR8GTG3QYchHiGebu9z3AdgUV7onKWuBaRUPuzPKeN8bBafAD7EPsp3n,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715681578, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6285537, base_asset_amount_filled=100000000, quote_asset_amount_filled=14589620, taker_fee=1041, maker_fee=-364, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4545883, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=239500000000, taker_order_cumulative_base_asset_amount_filled=100000000, taker_order_cumulative_quote_asset_amount_filled=14589620, maker=Pubkey(
    4VSCCLopPMN9QWzuAk8kY73Ri4sz2M7hT1Y8z8UfAbno,
), maker_order_id=197300, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14589620, oracle_price=145771664))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,61u9egMUT9UzQEweg3mHxz5x6G17WGL9zR8GTG3QYchHiGebu9z3AdgUV7onKWuBaRUPuzPKeN8bBafAD7EPsp3n,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715681578, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6285538, base_asset_amount_filled=100000000, quote_asset_amount_filled=14588770, taker_fee=1041, maker_fee=-364, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4545883, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=239500000000, taker_order_cumulative_base_asset_amount_filled=200000000, taker_order_cumulative_quote_asset_amount_filled=29178390, maker=Pubkey(
    4VSCCLopPMN9QWzuAk8kY73Ri4sz2M7hT1Y8z8UfAbno,
), maker_order_id=197276, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14588770, oracle_price=145771664))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,5GrmELXgbUuLkXzESdhLa9oZAuNkQFprjRHzdzrijLQKcMYYUB1vqqa68rvqYsANayJJwbRx2DxZg7eBPhMQPe7X,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715681173, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=1, market_type=MarketType.Spot(), filler=Pubkey(
    3e5QUcAj1qWHRjtphaKVguitkZx6Rnun6CSCJibnwxZM,
), filler_reward=730, fill_record_id=1797341, base_asset_amount_filled=100000000, quote_asset_amount_filled=14600000, taker_fee=7300, maker_fee=-2920, referrer_reward=None, quote_asset_amount_surplus=0, spot_fulfillment_method_fee=0, taker=Pubkey(
    Dd12VFQoj1uGi9bvKduZXBU59PKXUTpeMqnsiQmvFz22,
), taker_order_id=1, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=200000000, taker_order_cumulative_base_asset_amount_filled=100000000, taker_order_cumulative_quote_asset_amount_filled=14600000, maker=Pubkey(
    Bo5yaFzSdrd47JFYJLMVbrKmhmt18en8Q4enGWzf52pZ,
), maker_order_id=1213, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14600000, oracle_price=146054206))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,22QDsWqfu1ZWBtt9nEq3Q3k8auGTMMn1UbAJmNeSwQrENvLCL8JUHR7n3wkTuccMJeoXxhgEjLutyiqWhi1Ygw67,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715680933, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6285502, base_asset_amount_filled=100000000, quote_asset_amount_filled=14648170, taker_fee=1045, maker_fee=-366, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4545730, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=166900000000, taker_order_cumulative_base_asset_amount_filled=100000000, taker_order_cumulative_quote_asset_amount_filled=14648170, maker=Pubkey(
    4VSCCLopPMN9QWzuAk8kY73Ri4sz2M7hT1Y8z8UfAbno,
), maker_order_id=197302, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14648170, oracle_price=146284245))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,5NiUMMk84fFFxFhPMtzivQEv9BkB6e9GogReixSg5wLfEJ5Kes5rT7BdQDDMvdnu3f6ETv7ihUAHnmAs8pXwa1aC,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715678596, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    GjxVpyUHZD5Z1WBsqofZVmnpqE8Gerh8rXMt8Z43ig6o,
), filler_reward=0, fill_record_id=6285397, base_asset_amount_filled=200000000, quote_asset_amount_filled=29350680, taker_fee=7338, maker_fee=-733, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    GjxVpyUHZD5Z1WBsqofZVmnpqE8Gerh8rXMt8Z43ig6o,
), taker_order_id=20, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=200000000, taker_order_cumulative_base_asset_amount_filled=200000000, taker_order_cumulative_quote_asset_amount_filled=29350680, maker=Pubkey(
    AY9Z97NqbkX3uoYsy3eAy21WgLeckpzboKwJ3135DQNT,
), maker_order_id=3681451, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=3100000000, maker_order_cumulative_base_asset_amount_filled=200000000, maker_order_cumulative_quote_asset_amount_filled=29350680, oracle_price=146695378))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,47bhUk2tQjiKDE7BKLUvAiQ7ogmvTXsXoJfHcSd4Xv5viFKsFhcLQxqiFbpR7GLj8v5oKmkDtbEnkRzfH4wMN99H,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715678549, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    DFgHoYeietyuZxdRV67xNbcayc2jkegpkTxuNiNt9sgE,
), filler_reward=0, fill_record_id=6285396, base_asset_amount_filled=400000000, quote_asset_amount_filled=58796760, taker_fee=14700, maker_fee=-1469, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    DFgHoYeietyuZxdRV67xNbcayc2jkegpkTxuNiNt9sgE,
), taker_order_id=372, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=400000000, taker_order_cumulative_base_asset_amount_filled=400000000, taker_order_cumulative_quote_asset_amount_filled=58796760, maker=Pubkey(
    AY9Z97NqbkX3uoYsy3eAy21WgLeckpzboKwJ3135DQNT,
), maker_order_id=3680919, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=3600000000, maker_order_cumulative_base_asset_amount_filled=400000000, maker_order_cumulative_quote_asset_amount_filled=58796760, oracle_price=146804642))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,4dqZWJMM2TPYhUgtuH3hZF8gKBpXoTJ78M73NBQCrHLuNS8k3NThHZcno4dYJH6zBaZD69tRmea8XuYh5vGSsMYp,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715678200, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    6WzaiPmyvcrN3PYN5qqpuK9yqxAaefBAjzEDZ1mYtDRe,
), filler_reward=0, fill_record_id=6285363, base_asset_amount_filled=300000000, quote_asset_amount_filled=44150190, taker_fee=11038, maker_fee=-1103, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    6WzaiPmyvcrN3PYN5qqpuK9yqxAaefBAjzEDZ1mYtDRe,
), taker_order_id=3, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=300000000, taker_order_cumulative_base_asset_amount_filled=300000000, taker_order_cumulative_quote_asset_amount_filled=44150190, maker=Pubkey(
    AY9Z97NqbkX3uoYsy3eAy21WgLeckpzboKwJ3135DQNT,
), maker_order_id=3679457, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=104900000000, maker_order_cumulative_base_asset_amount_filled=300000000, maker_order_cumulative_quote_asset_amount_filled=44150190, oracle_price=146981443))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,2ygAmHvrvGM5KZpygrCT6hMpFLCpgodJoQNVoeGVHwy5kGDwZPkNpv4eJzobeASV3qKNTKkv5bEchyFQWkETGd3t,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715678020, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    7QHGdGiUYtQqbe4QUSvtsvfGu2wxZ1v7H8HacT2sb1ER,
), filler_reward=0, fill_record_id=6285349, base_asset_amount_filled=400000000, quote_asset_amount_filled=58839480, taker_fee=14710, maker_fee=-1470, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    7QHGdGiUYtQqbe4QUSvtsvfGu2wxZ1v7H8HacT2sb1ER,
), taker_order_id=3, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=400000000, taker_order_cumulative_base_asset_amount_filled=400000000, taker_order_cumulative_quote_asset_amount_filled=58839480, maker=Pubkey(
    AY9Z97NqbkX3uoYsy3eAy21WgLeckpzboKwJ3135DQNT,
), maker_order_id=3678559, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=3800000000, maker_order_cumulative_base_asset_amount_filled=400000000, maker_order_cumulative_quote_asset_amount_filled=58839480, oracle_price=147041243))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,67rGKer5xvVqyVwrXkATtg95315h7MRLLhbjeNCPyPrdJnPKBciMQQtucwRAR3d5NQj1r9DubvemHFasajujLcuw,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715677985, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithAMMJitLPSplit(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    7QHGdGiUYtQqbe4QUSvtsvfGu2wxZ1v7H8HacT2sb1ER,
), filler_reward=0, fill_record_id=6285332, base_asset_amount_filled=100000000, quote_asset_amount_filled=14726997, taker_fee=3682, maker_fee=None, referrer_reward=None, quote_asset_amount_surplus=-26614, spot_fulfillment_method_fee=None, taker=Pubkey(
    7QHGdGiUYtQqbe4QUSvtsvfGu2wxZ1v7H8HacT2sb1ER,
), taker_order_id=2, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=400000000, taker_order_cumulative_base_asset_amount_filled=100000000, taker_order_cumulative_quote_asset_amount_filled=14726997, maker=None, maker_order_id=None, maker_order_direction=None, maker_order_base_asset_amount=None, maker_order_cumulative_base_asset_amount_filled=None, maker_order_cumulative_quote_asset_amount_filled=None, oracle_price=147143611))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,67rGKer5xvVqyVwrXkATtg95315h7MRLLhbjeNCPyPrdJnPKBciMQQtucwRAR3d5NQj1r9DubvemHFasajujLcuw,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715677985, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    7QHGdGiUYtQqbe4QUSvtsvfGu2wxZ1v7H8HacT2sb1ER,
), filler_reward=0, fill_record_id=6285333, base_asset_amount_filled=300000000, quote_asset_amount_filled=44180988, taker_fee=11046, maker_fee=-1104, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    7QHGdGiUYtQqbe4QUSvtsvfGu2wxZ1v7H8HacT2sb1ER,
), taker_order_id=2, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=400000000, taker_order_cumulative_base_asset_amount_filled=400000000, taker_order_cumulative_quote_asset_amount_filled=58907985, maker=Pubkey(
    AY9Z97NqbkX3uoYsy3eAy21WgLeckpzboKwJ3135DQNT,
), maker_order_id=3678180, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=6700000000, maker_order_cumulative_base_asset_amount_filled=300000000, maker_order_cumulative_quote_asset_amount_filled=44180988, oracle_price=147143611))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,37rN8QsPo2BU2jFnLdXEH5sbm5rVs4H6Cxd8LTXd52Jd54sZkBhHJHqB5UXkwaNxZE1PwJkFWAzwC97Lf4NDCy95,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715677922, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    fKKEmJacwS7R4ksDbZr168Cwam5cKfpLDSiCQA5Eer7,
), filler_reward=0, fill_record_id=6285316, base_asset_amount_filled=2500000000, quote_asset_amount_filled=367654500, taker_fee=91914, maker_fee=-9191, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    fKKEmJacwS7R4ksDbZr168Cwam5cKfpLDSiCQA5Eer7,
), taker_order_id=115, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=2500000000, taker_order_cumulative_base_asset_amount_filled=2500000000, taker_order_cumulative_quote_asset_amount_filled=367654500, maker=Pubkey(
    C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,
), maker_order_id=278002377, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=61100000000, maker_order_cumulative_base_asset_amount_filled=2500000000, maker_order_cumulative_quote_asset_amount_filled=367654500, oracle_price=146869328))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,3doQyF3k4SPyXyKYa7EkoNCj76PLa3eVcFcFACXPTa2rBxYnoQHPQ4nuHXL4JZR79uLpZ4wpAP8n5Rbn6dLQRncy,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715677350, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    BE5TQxTBkLLKyuP8sbjxYH7qEjA1GgpJAJVBoSyCj8Ns,
), filler_reward=0, fill_record_id=6285262, base_asset_amount_filled=300000000, quote_asset_amount_filled=43927050, taker_fee=10982, maker_fee=-1098, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    BE5TQxTBkLLKyuP8sbjxYH7qEjA1GgpJAJVBoSyCj8Ns,
), taker_order_id=1, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=300000000, taker_order_cumulative_base_asset_amount_filled=300000000, taker_order_cumulative_quote_asset_amount_filled=43927050, maker=Pubkey(
    C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,
), maker_order_id=278000077, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=59100000000, maker_order_cumulative_base_asset_amount_filled=300000000, maker_order_cumulative_quote_asset_amount_filled=43927050, oracle_price=146229999))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,9L9V6B4AQNi5ryrZp5VTqRRHc3XMXNKXFrACe72K7k4YAsh2VBoqPBzoEXhMc2Mxr4dVNec2RRCt8HFSmzKxr2H,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715677331, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    9fRV7KLvZCa4CvafbDajYX67iaHAeeM9Hhe1ujMZ8uBp,
), filler_reward=0, fill_record_id=6285260, base_asset_amount_filled=100000000, quote_asset_amount_filled=14642910, taker_fee=3661, maker_fee=-366, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    9fRV7KLvZCa4CvafbDajYX67iaHAeeM9Hhe1ujMZ8uBp,
), taker_order_id=1, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=300000000, taker_order_cumulative_base_asset_amount_filled=100000000, taker_order_cumulative_quote_asset_amount_filled=14642910, maker=Pubkey(
    4VSCCLopPMN9QWzuAk8kY73Ri4sz2M7hT1Y8z8UfAbno,
), maker_order_id=197243, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14642910, oracle_price=146189678))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,9L9V6B4AQNi5ryrZp5VTqRRHc3XMXNKXFrACe72K7k4YAsh2VBoqPBzoEXhMc2Mxr4dVNec2RRCt8HFSmzKxr2H,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715677331, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    9fRV7KLvZCa4CvafbDajYX67iaHAeeM9Hhe1ujMZ8uBp,
), filler_reward=0, fill_record_id=6285261, base_asset_amount_filled=200000000, quote_asset_amount_filled=29292100, taker_fee=7324, maker_fee=-732, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    9fRV7KLvZCa4CvafbDajYX67iaHAeeM9Hhe1ujMZ8uBp,
), taker_order_id=1, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=300000000, taker_order_cumulative_base_asset_amount_filled=300000000, taker_order_cumulative_quote_asset_amount_filled=43935010, maker=Pubkey(
    AY9Z97NqbkX3uoYsy3eAy21WgLeckpzboKwJ3135DQNT,
), maker_order_id=3674775, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=3000000000, maker_order_cumulative_base_asset_amount_filled=200000000, maker_order_cumulative_quote_asset_amount_filled=29292100, oracle_price=146189678))"
